date,open,close,high,low,volume,change,pct_change
2019-09-16,3981.3600,3957.7200,3982.2000,3943.3700,110259804,-14.6600,-0.0037
2019-09-17,3947.1600,3891.2200,3947.1600,3879.4900,113694318,-66.5000,-0.0168
2019-09-18,3902.9900,3910.0800,3923.1500,3902.5100,82056151,18.8600,0.0048
2019-09-19,3923.9600,3924.3800,3924.3800,3897.0700,85984238,14.3000,0.0037
2019-09-20,3933.4600,3935.6500,3942.2200,3921.4100,103455954,11.2700,0.0029
2019-09-23,3925.1900,3890.6600,3925.1900,3868.2100,94036224,-44.9900,-0.0114
2019-09-24,3895.8700,3901.0800,3927.0100,3886.1400,87783229,10.4200,0.0027
2019-09-25,3887.5500,3870.9800,3889.8400,3867.2300,89520835,-30.1000,-0.0077
2019-09-26,3884.7000,3841.1400,3890.7500,3840.2500,102698301,-29.8400,-0.0077
2019-09-27,3843.4600,3852.6500,3859.5000,3832.2500,74003948,11.5100,0.0030
2019-09-30,3842.0700,3814.5300,3857.2300,3813.5500,65931313,-38.1200,-0.0099
2019-10-08,3818.5900,3837.6800,3861.6400,3818.5900,76657861,23.1500,0.0061
2019-10-09,3822.6100,3843.2400,3845.3400,3805.0700,75854513,5.5600,0.0014
2019-10-10,3838.4900,3874.6400,3877.1400,3829.4300,79222694,31.4000,0.0082
2019-10-11,3885.5200,3911.7300,3922.3700,3868.8400,93412577,37.0900,0.0096
2019-10-14,3944.8600,3953.2400,3983.8100,3934.7300,122393610,41.5100,0.0106
2019-10-15,3953.1600,3936.2500,3953.1600,3928.1500,85273948,-16.9900,-0.0043
2019-10-16,3939.2800,3922.6900,3964.0500,3919.0200,83229706,-13.5600,-0.0034
2019-10-17,3929.3900,3925.2200,3935.8100,3913.9200,64863744,2.5300,0.0006
2019-10-18,3935.4200,3869.3800,3940.5400,3864.9700,82321139,-55.8400,-0.0142
2019-10-21,3865.3400,3880.8400,3884.7400,3856.0400,74182917,11.4600,0.0030
2019-10-22,3896.3100,3895.8800,3897.4400,3870.5500,68918566,15.0400,0.0039
2019-10-23,3892.6800,3871.0800,3901.4200,3862.2000,70198625,-24.8000,-0.0064
2019-10-24,3877.9200,3870.6700,3890.2000,3852.5800,71334574,-0.4100,-0.0001
2019-10-25,3871.7700,3896.7900,3899.7200,3849.0300,77453619,26.1200,0.0067
2019-10-28,3904.9800,3926.5900,3927.8000,3897.8200,97406021,29.8000,0.0076
2019-10-29,3929.7100,3910.2300,3932.3700,3910.2300,82257075,-16.3600,-0.0042
2019-10-30,3904.7200,3891.2300,3908.1000,3883.4500,77872924,-19.0000,-0.0049
2019-10-31,3906.8600,3886.7500,3907.1500,3878.8800,86714540,-4.4800,-0.0012
2019-11-01,3883.8100,3952.3900,3956.0800,3876.4200,100689613,65.6400,0.0169
2019-11-04,3964.0100,3978.1200,3985.3600,3964.0100,104193856,25.7300,0.0065
2019-11-05,3982.1200,4002.8100,4030.6400,3970.8700,112911880,24.6900,0.0062
2019-11-06,4006.3300,3984.8800,4007.5000,3973.7800,97312952,-17.9300,-0.0045
2019-11-07,3984.5500,3991.8700,4005.3800,3975.5500,87254899,6.9900,0.0018
2019-11-08,4017.6700,3973.0100,4022.0400,3971.5700,97106949,-18.8600,-0.0047
2019-11-11,3948.6200,3902.9800,3948.6200,3897.5500,94155620,-70.0300,-0.0176
2019-11-12,3905.9600,3903.6900,3914.8800,3877.7400,76543068,0.7100,0.0002
2019-11-13,3905.2800,3899.9800,3908.4200,3882.4300,76749079,-3.7100,-0.0010
2019-11-14,3905.9300,3905.8600,3916.9500,3895.1400,87008445,5.8800,0.0015
2019-11-15,3908.4900,3877.0900,3915.1000,3877.0900,83730916,-28.7700,-0.0074
2019-11-18,3874.4400,3907.9300,3913.1000,3868.3200,76645993,30.8400,0.0080
2019-11-19,3904.1000,3947.0400,3947.0400,3902.3800,82161024,39.1100,0.0100
2019-11-20,3940.1300,3907.8600,3943.2300,3901.9900,76815332,-39.1800,-0.0099
2019-11-21,3894.5400,3889.6000,3901.8300,3875.9700,69130537,-18.2600,-0.0047
2019-11-22,3894.1700,3849.9900,3918.8400,3833.5000,91042639,-39.6100,-0.0102
2019-11-25,3850.9700,3878.2100,3878.2500,3839.4200,106066289,28.2200,0.0073
2019-11-26,3893.4300,3891.6500,3899.1100,3869.5900,111513536,13.4400,0.0035
2019-11-27,3883.4300,3875.6200,3889.9800,3862.7000,76437304,-16.0300,-0.0041
2019-11-28,3877.9000,3862.3000,3887.6900,3852.0100,65230118,-13.3200,-0.0034
2019-11-29,3857.1900,3828.6700,3861.6600,3804.8300,74144330,-33.6300,-0.0087
2019-12-02,3835.5100,3836.0600,3854.7500,3829.3100,77412173,7.3900,0.0019
2019-12-03,3829.2100,3851.0900,3851.1200,3811.6300,73611241,15.0300,0.0039
2019-12-04,3841.6600,3849.8200,3852.9900,3831.0700,79683384,-1.2700,-0.0003
2019-12-05,3863.6100,3879.3600,3883.4000,3859.8200,89051192,29.5400,0.0077
2019-12-06,3885.0600,3902.3900,3902.3900,3878.7000,78648888,23.0300,0.0059
2019-12-09,3909.5300,3895.4500,3911.9700,3885.2500,95353807,-6.9400,-0.0018
2019-12-10,3886.4400,3900.3800,3900.9600,3882.0900,86262927,4.9300,0.0013
2019-12-11,3907.1600,3902.7500,3909.3900,3890.3400,99765481,2.3700,0.0006
2019-12-12,3908.4500,3891.0200,3908.4500,3886.1200,84708329,-11.7300,-0.0030
2019-12-13,3928.0000,3968.2200,3969.4600,3925.2800,148571348,77.2000,0.0198
2019-12-16,3970.7100,3987.5500,3987.5900,3953.5100,148486671,19.3300,0.0049
2019-12-17,3987.7400,4041.8000,4067.1400,3984.5200,201162936,54.2500,0.0136
2019-12-18,4039.7200,4032.7800,4057.6400,4025.3400,151351764,-9.0200,-0.0022
2019-12-19,4034.6200,4027.1500,4038.5400,4014.9000,117900559,-5.6300,-0.0014
2019-12-20,4032.1500,4017.2500,4046.7300,4014.9300,121267663,-9.9000,-0.0025
2019-12-23,4014.6900,3967.1000,4032.1700,3964.3800,122816246,-50.1500,-0.0125
2019-12-24,3971.5600,3992.9600,3994.5100,3963.6700,95989046,25.8600,0.0065
2019-12-25,3988.6600,3990.8700,4000.5600,3976.3600,94938890,-2.0900,-0.0005
2019-12-26,3993.6700,4025.9900,4025.9900,3993.5400,108860641,35.1200,0.0088
2019-12-27,4029.2500,4022.0300,4066.8000,4019.7200,150926410,-3.9600,-0.0010
2019-12-30,4015.5200,4081.6300,4083.6900,4001.5000,155971489,59.6000,0.0148
2019-12-31,4077.7500,4096.5800,4098.1400,4069.0100,123264259,14.9500,0.0037
2020-01-02,4121.3500,4152.2400,4172.6600,4121.3500,182116772,55.6600,0.0136
2020-01-03,4161.2200,4144.9600,4164.3000,4131.8600,142826245,-7.2800,-0.0018
2020-01-06,4120.5200,4129.3000,4170.6400,4102.3800,175309952,-15.6600,-0.0038
2020-01-07,4137.4000,4160.2300,4161.2500,4135.1000,139489032,30.9300,0.0075
2020-01-08,4139.6300,4112.3200,4149.8100,4101.9800,167585851,-47.9100,-0.0115
2020-01-09,4145.5300,4164.3700,4165.6600,4143.5900,136886323,52.0500,0.0127
2020-01-10,4177.5800,4163.1800,4180.9800,4148.4800,113031718,-1.1900,-0.0003
2020-01-13,4166.9300,4203.9900,4203.9900,4148.6000,119691983,40.8100,0.0098
2020-01-14,4215.1600,4189.8900,4223.5100,4188.0800,129320783,-14.1000,-0.0034
2020-01-15,4186.8800,4166.7300,4193.8700,4150.8800,104633137,-23.1600,-0.0055
2020-01-16,4174.8200,4149.0400,4175.2900,4142.1800,100267643,-17.6900,-0.0042
2020-01-17,4162.1900,4154.8500,4177.0300,4141.6400,98725683,5.8100,0.0014
2020-01-20,4170.7400,4185.8300,4185.9600,4149.4900,122409147,30.9800,0.0075
2020-01-21,4165.0200,4114.3100,4165.0200,4113.3300,130527506,-71.5200,-0.0171
2020-01-22,4093.8000,4131.9300,4141.1800,4046.4900,126758764,17.6200,0.0043
2020-01-23,4093.3200,4003.9000,4103.5200,3972.3900,160357604,-128.0300,-0.0310
2020-02-03,3639.9100,3688.3600,3732.1600,3639.9100,157559647,-315.5400,-0.0788
2020-02-04,3652.0000,3785.6400,3786.8600,3652.0000,213933327,97.2800,0.0264
2020-02-05,3801.1000,3828.5300,3866.0100,3781.6100,174925524,42.8900,0.0113
2020-02-06,3841.7500,3899.7800,3914.9200,3806.9600,176462236,71.2500,0.0186
2020-02-07,3879.5500,3899.8700,3899.8800,3849.7100,151731758,0.0900,0.0000
2020-02-10,3872.3700,3916.0100,3920.1700,3861.0100,148406968,16.1400,0.0041
2020-02-11,3926.4200,3952.4600,3970.5200,3915.7100,143441674,36.4500,0.0093
2020-02-12,3945.6700,3984.4300,3984.4300,3940.6700,126710321,31.9700,0.0081
2020-02-13,3985.8800,3959.9200,3999.5500,3950.1400,145001843,-24.5100,-0.0062
2020-02-14,3954.2300,3987.7300,4001.5600,3954.0200,143239803,27.8100,0.0070
2020-02-17,3999.6500,4077.4200,4077.4500,3999.6500,182778970,89.6900,0.0225
2020-02-18,4069.8300,4057.5100,4076.3900,4027.7900,163236219,-19.9100,-0.0049
2020-02-19,4049.5900,4051.3100,4085.1700,4042.8500,169046441,-6.2000,-0.0015
2020-02-20,4062.9000,4144.6600,4148.5300,4055.8100,212232625,93.3500,0.0230
2020-02-21,4134.8700,4149.4900,4184.4400,4130.1700,217213604,4.8300,0.0012
2020-02-24,4131.8400,4132.8400,4149.0100,4097.1800,212869304,-16.6500,-0.0040
2020-02-25,4066.3000,4123.8500,4126.7100,4020.9100,244167831,-8.9900,-0.0022
2020-02-26,4070.1000,4073.0200,4132.7800,4061.1300,261094062,-50.8300,-0.0123
2020-02-27,4084.0800,4084.8800,4110.5300,4067.4400,181290980,11.8600,0.0029
2020-02-28,3988.7300,3940.0500,4031.1500,3928.0700,230275092,-144.8300,-0.0355
2020-03-02,3968.8400,4069.6700,4092.5400,3968.8400,219313559,129.6200,0.0329
2020-03-03,4125.1400,4091.3600,4147.6500,4067.9100,219369777,21.6900,0.0053
2020-03-04,4078.5000,4115.0500,4115.2600,4060.7300,182424730,23.6900,0.0058
2020-03-05,4150.2100,4206.7300,4215.8500,4127.0400,231823114,91.6800,0.0223
2020-03-06,4158.2000,4138.5100,4181.3100,4135.3900,172475717,-68.2200,-0.0162
2020-03-09,4063.0800,3997.1300,4063.0800,3995.1300,208102034,-141.3800,-0.0342
2020-03-10,3975.2300,4082.7300,4093.0000,3954.7500,197416402,85.6000,0.0214
2020-03-11,4090.9300,4028.4300,4091.2700,4028.4000,161656110,-54.3000,-0.0133
2020-03-12,3976.1100,3950.9100,3987.4300,3926.2700,157060457,-77.5200,-0.0192
2020-03-13,3771.0100,3895.3100,3937.1800,3765.1500,188296722,-55.6000,-0.0141
2020-03-16,3899.8600,3727.8400,3899.8600,3720.5100,185968261,-167.4700,-0.0430
2020-03-17,3739.7800,3709.6800,3786.8900,3618.3100,166246129,-18.1600,-0.0049
2020-03-18,3729.6900,3636.2600,3775.8500,3636.2600,155037548,-73.4200,-0.0198
2020-03-19,3623.7900,3589.0900,3647.9900,3503.1900,180807406,-47.1700,-0.0130
2020-03-20,3629.5100,3653.2200,3663.9500,3588.7800,139603000,64.1300,0.0179
2020-03-23,3542.6800,3530.3100,3585.8000,3523.7900,137108790,-122.9100,-0.0336
2020-03-24,3598.6500,3625.1100,3627.7600,3545.4500,143103022,94.8000,0.0269
2020-03-25,3711.4800,3722.5200,3732.6500,3685.9900,153495959,97.4100,0.0269
2020-03-26,3692.6100,3698.0500,3736.2500,3681.2700,112310666,-24.4700,-0.0066
2020-03-27,3746.3900,3710.0600,3758.7800,3709.9200,124060995,12.0100,0.0032
2020-03-30,3657.4600,3674.1100,3690.6400,3637.5900,126876672,-35.9500,-0.0097
2020-03-31,3708.1400,3686.1600,3716.0700,3676.2000,111453025,12.0500,0.0033
2020-04-01,3682.3000,3675.0800,3731.7800,3670.9700,119352620,-11.0800,-0.0030
2020-04-02,3656.3200,3734.5300,3734.5300,3652.3200,115168210,59.4500,0.0162
2020-04-03,3721.4800,3713.2200,3738.8300,3698.9800,99825083,-21.3100,-0.0057
2020-04-07,3779.9100,3798.0200,3803.6300,3772.2100,142778030,84.8000,0.0228
2020-04-08,3776.4200,3780.3400,3793.0000,3767.2900,111389514,-17.6800,-0.0047
2020-04-09,3798.4900,3792.8100,3801.7200,3785.3100,100485033,12.4700,0.0033
2020-04-10,3794.8400,3769.1800,3824.7400,3758.9600,102444956,-23.6300,-0.0062
2020-04-13,3751.7100,3753.2600,3769.8800,3740.1900,79053343,-15.9200,-0.0042
2020-04-14,3777.8300,3825.7000,3825.7600,3764.9800,110637586,72.4400,0.0193
2020-04-15,3820.8500,3797.3600,3829.8000,3793.4400,108461985,-28.3400,-0.0074
2020-04-16,3777.8000,3802.3800,3807.3600,3774.5600,95947965,5.0200,0.0013
2020-04-17,3831.9200,3839.4900,3863.4500,3821.4200,132004301,37.1100,0.0098
2020-04-20,3845.4600,3853.4600,3853.8000,3831.5500,100013115,13.9700,0.0036
2020-04-21,3838.2300,3808.0500,3838.2300,3780.0000,102921889,-45.4100,-0.0118
2020-04-22,3789.1300,3839.3800,3839.3800,3782.2100,85899464,31.3300,0.0082
2020-04-23,3851.9100,3829.7500,3857.4700,3826.5600,95508449,-9.6300,-0.0025
2020-04-24,3826.3100,3796.9700,3827.2100,3787.0700,94844134,-32.7800,-0.0086
2020-04-27,3808.0200,3822.7700,3842.8700,3793.7700,95462735,25.8000,0.0068
2020-04-28,3835.3500,3849.1500,3859.6800,3768.2000,122093476,26.3800,0.0069
2020-04-29,3837.5100,3867.0300,3880.7400,3833.7200,95854589,17.8800,0.0046
2020-04-30,3880.4100,3912.5800,3921.7000,3880.4100,132917125,45.5500,0.0118
2020-05-06,3867.2600,3936.2500,3937.6900,3865.9900,139855675,23.6700,0.0060
2020-05-07,3937.5900,3924.8900,3941.4800,3915.9000,105514647,-11.3600,-0.0029
2020-05-08,3943.0000,3963.6200,3979.6600,3935.9800,116943342,38.7300,0.0099
2020-05-11,3974.7600,3960.1800,3998.1000,3944.5000,122673802,-3.4400,-0.0009
2020-05-12,3961.3400,3960.2400,3970.1100,3930.2100,98250555,0.0600,0.0000
2020-05-13,3946.6400,3968.2500,3972.5300,3932.5700,88190669,8.0100,0.0020
2020-05-14,3952.2000,3925.2200,3952.2000,3924.0500,88530004,-43.0300,-0.0108
2020-05-15,3941.1300,3912.8200,3945.2000,3907.4000,92618383,-12.4000,-0.0032
2020-05-18,3914.6600,3922.9100,3946.4300,3898.4000,112801761,10.0900,0.0026
2020-05-19,3963.7800,3956.2500,3966.8500,3944.0700,94015291,33.3400,0.0085
2020-05-20,3955.7100,3935.2200,3955.7100,3923.9200,100791150,-21.0300,-0.0053
2020-05-21,3950.6000,3913.7900,3951.7400,3907.5800,94861033,-21.4300,-0.0054
2020-05-22,3907.5800,3824.0600,3907.5800,3818.1500,103378360,-89.7300,-0.0229
2020-05-25,3828.3200,3829.3200,3835.6300,3800.1800,79033326,5.2600,0.0014
2020-05-26,3850.0000,3872.7700,3874.7500,3844.4800,77448077,43.4500,0.0113
2020-05-27,3873.7000,3845.6100,3873.7000,3838.4200,83711831,-27.1600,-0.0070
2020-05-28,3848.4900,3856.6300,3885.4200,3818.4300,93064054,11.0200,0.0029
2020-05-29,3838.3800,3867.0200,3872.3000,3830.4200,93813832,10.3900,0.0027
2020-06-01,3901.7300,3971.3400,3976.3200,3901.7300,136456653,104.3200,0.0270
2020-06-02,3969.9500,3983.5700,3991.7800,3958.9800,144303060,12.2300,0.0031
2020-06-03,4001.1700,3983.6500,4018.6800,3982.9300,136597484,0.0800,0.0000
2020-06-04,3998.1600,3982.1900,3999.8100,3968.5700,104277737,-1.4600,-0.0004
2020-06-05,3988.2200,4001.2500,4001.2500,3967.9300,102443942,19.0600,0.0048
2020-06-08,4023.6100,4021.9500,4050.2200,4016.1000,137925814,20.7000,0.0052
2020-06-09,4027.5600,4047.0300,4052.1600,4016.3400,115304479,25.0800,0.0062
2020-06-10,4046.2300,4039.7100,4046.2300,4024.4200,112265728,-7.3200,-0.0018
2020-06-11,4031.7400,3995.8800,4043.0100,3979.7500,127308941,-43.8300,-0.0108
2020-06-12,3931.6200,4003.0800,4011.0600,3927.2500,134166648,7.2000,0.0018
2020-06-15,3982.9700,3954.9900,4007.1400,3954.9900,131297861,-48.0900,-0.0120
2020-06-16,3995.5800,4014.5700,4014.5700,3987.8600,111051538,59.5800,0.0151
2020-06-17,4018.6100,4017.5900,4018.6100,3992.1300,105605798,3.0200,0.0008
2020-06-18,4009.7800,4044.3800,4047.5600,4000.9000,138148762,26.7900,0.0067
2020-06-19,4047.0500,4098.7100,4109.3600,4043.4900,152946990,54.3300,0.0134
2020-06-22,4097.5100,4102.0500,4126.9400,4088.7800,155829466,3.3400,0.0008
2020-06-23,4098.0400,4121.7900,4124.7300,4080.7500,129229509,19.7400,0.0048
2020-06-24,4128.1000,4138.9900,4144.6800,4123.3600,121712466,17.2000,0.0042
2020-06-29,4127.9300,4109.7200,4137.3700,4092.5400,130865853,-29.2700,-0.0071
2020-06-30,4130.0000,4163.9600,4174.4200,4129.7800,125933522,54.2400,0.0132
2020-07-01,4172.6400,4247.7800,4247.7800,4163.5000,169990456,83.8200,0.0201
2020-07-02,4239.4100,4335.8400,4340.1000,4238.1200,252939369,88.0600,0.0207
2020-07-03,4353.1900,4419.6000,4419.6000,4348.4500,290485540,83.7600,0.0193
2020-07-06,4465.8100,4670.0900,4678.1100,4465.8100,405821025,250.4900,0.0567
2020-07-07,4739.6100,4698.1300,4796.3200,4688.0600,406008553,28.0400,0.0060
2020-07-08,4692.8600,4774.0000,4803.3600,4670.6500,348074847,75.8700,0.0161
2020-07-09,4770.0800,4840.7700,4854.1200,4757.2900,351046894,66.7700,0.0140
2020-07-10,4796.0900,4753.1300,4821.3700,4734.4700,316949650,-87.6400,-0.0181
2020-07-13,4742.3700,4852.9600,4878.0800,4741.8700,321645445,99.8300,0.0210
2020-07-14,4836.1700,4806.6900,4860.4400,4729.9300,297241984,-46.2700,-0.0095
2020-07-15,4821.5200,4744.4700,4837.4800,4723.3600,272389007,-62.2200,-0.0129
2020-07-16,4741.5300,4516.2500,4772.5600,4513.6500,284657134,-228.2200,-0.0481
2020-07-17,4524.7700,4544.7000,4601.3700,4485.8200,207375562,28.4500,0.0063
2020-07-20,4597.2000,4680.3000,4681.9400,4534.2300,246068915,135.6000,0.0298
2020-07-21,4697.5000,4691.0400,4714.2900,4661.4400,200415660,10.7400,0.0023
2020-07-22,4682.6600,4714.4500,4790.4500,4675.3500,224199212,23.4100,0.0050
2020-07-23,4668.7400,4712.4400,4731.4000,4607.6600,234314570,-2.0100,-0.0004
2020-07-24,4679.0300,4505.5900,4691.7000,4479.3900,243905203,-206.8500,-0.0439
2020-07-27,4535.0100,4528.4500,4558.1200,4482.4400,171420552,22.8600,0.0051
2020-07-28,4567.6700,4568.2600,4590.2500,4537.6800,162768499,39.8100,0.0088
2020-07-29,4559.1600,4679.0100,4680.5600,4548.8500,186695306,110.7500,0.0242
2020-07-30,4689.7600,4656.1500,4704.6300,4649.7700,166967567,-22.8600,-0.0049
2020-07-31,4652.1800,4695.0500,4741.8100,4621.9600,184839027,38.9000,0.0084
2020-08-03,4735.9000,4771.3100,4771.3700,4720.0300,214776238,76.2600,0.0162
2020-08-04,4778.4900,4775.8000,4807.0800,4747.7700,239974986,4.4900,0.0009
2020-08-05,4761.7600,4777.1100,4786.7000,4711.2700,196700549,1.3100,0.0003
2020-08-06,4779.2400,4762.7600,4791.8600,4691.1600,227854405,-14.3500,-0.0030
2020-08-07,4742.2900,4707.9300,4749.0200,4637.8400,213518216,-54.8300,-0.0115
2020-08-10,4681.7600,4724.8700,4757.6600,4646.2900,203788833,16.9400,0.0036
2020-08-11,4730.3700,4681.7800,4791.5300,4674.8600,205546511,-43.0900,-0.0091
2020-08-12,4668.8900,4647.6400,4681.6200,4566.2700,202887240,-34.1400,-0.0073
2020-08-13,4666.4900,4635.7100,4671.7700,4626.1000,152550093,-11.9300,-0.0026
2020-08-14,4627.6100,4704.6300,4708.0700,4617.6300,147292920,68.9200,0.0149
2020-08-17,4727.1200,4815.2300,4838.0900,4721.3600,268001556,110.6000,0.0235
2020-08-18,4816.5700,4812.7600,4825.3900,4788.8300,189139855,-2.4700,-0.0005
2020-08-19,4804.6700,4740.6800,4809.0500,4738.0100,192442949,-72.0800,-0.0150
2020-08-20,4708.1300,4679.1500,4721.4400,4662.8000,158368640,-61.5300,-0.0130
2020-08-21,4717.7900,4718.8400,4739.4800,4684.8100,142657864,39.6900,0.0085
2020-08-24,4746.4000,4755.8500,4769.4700,4716.6100,151143511,37.0100,0.0078
2020-08-25,4769.2100,4761.9500,4802.4100,4746.3100,141701350,6.1000,0.0013
2020-08-26,4761.7200,4706.1300,4786.4200,4689.8800,151305180,-55.8200,-0.0117
2020-08-27,4718.0600,4731.3500,4731.9400,4679.3600,119042849,25.2200,0.0054
2020-08-28,4727.2900,4844.2700,4850.4900,4719.3500,159399764,112.9200,0.0239
2020-08-31,4870.9300,4816.2200,4901.2100,4816.2100,202567030,-28.0500,-0.0058
2020-09-01,4803.3900,4842.1200,4842.1400,4791.7800,138395402,25.9000,0.0054
2020-09-02,4859.0800,4843.8900,4863.5500,4797.5200,157989524,1.7700,0.0004
2020-09-03,4841.5000,4817.1000,4877.0100,4800.0600,145671201,-26.7900,-0.0055
2020-09-04,4737.2400,4770.2200,4778.2000,4726.5600,120032796,-46.8800,-0.0097
2020-09-07,4759.5200,4669.3700,4789.3000,4655.5600,148607790,-100.8500,-0.0211
2020-09-08,4683.8300,4694.3900,4707.9000,4639.0500,139199227,25.0200,0.0054
2020-09-09,4634.2500,4584.5900,4645.2000,4558.0300,162277107,-109.8000,-0.0234
2020-09-10,4632.1000,4581.9800,4647.7500,4572.2100,150652879,-2.6100,-0.0006
2020-09-11,4572.2600,4627.2800,4630.8800,4563.1100,115302423,45.3000,0.0099
2020-09-14,4652.0500,4651.0500,4666.9900,4625.9900,107235180,23.7700,0.0051
2020-09-15,4649.4500,4688.4800,4691.5000,4630.5400,101915924,37.4300,0.0080
2020-09-16,4683.0100,4657.3600,4690.6800,4638.4600,108753641,-31.1200,-0.0066
2020-09-17,4642.0500,4632.7100,4664.9500,4601.6400,105983631,-24.6500,-0.0053
2020-09-18,4636.6400,4737.0900,4737.8000,4631.7000,160426476,104.3800,0.0225
2020-09-21,4750.7500,4691.4300,4752.9800,4688.7200,124535826,-45.6600,-0.0096
2020-09-22,4654.2200,4635.7600,4706.2100,4622.1100,119672947,-55.6700,-0.0119
2020-09-23,4639.6600,4652.3300,4665.9600,4623.5500,95826529,16.5700,0.0036
2020-09-24,4623.9500,4563.0700,4631.9500,4562.2100,112593682,-89.2600,-0.0192
2020-09-25,4582.4800,4570.0200,4599.5400,4554.7200,93015155,6.9500,0.0015
2020-09-28,4582.6500,4581.9100,4613.6300,4571.1500,85048389,11.8900,0.0026
2020-09-29,4608.2900,4591.8000,4616.6800,4586.3500,85993859,9.8900,0.0022
2020-09-30,4607.5800,4587.4000,4634.7200,4563.4100,89081201,-4.4000,-0.0010
2020-10-09,4663.6100,4681.1400,4695.4000,4655.0900,111337513,93.7400,0.0204
2020-10-12,4705.1900,4823.1600,4823.2700,4704.1600,155784558,142.0200,0.0303
2020-10-13,4812.9000,4839.2000,4845.9200,4795.3700,116516339,16.0400,0.0033
2020-10-14,4830.4600,4807.1000,4830.4600,4795.9100,111906924,-32.1000,-0.0066
2020-10-15,4810.7800,4798.7400,4833.8900,4796.2600,109964961,-8.3600,-0.0017
2020-10-16,4798.9200,4791.6800,4825.5500,4765.9700,116716101,-7.0600,-0.0015
2020-10-19,4823.4900,4755.4900,4849.6100,4747.3400,129246362,-36.1900,-0.0076
2020-10-20,4751.3700,4793.4700,4793.4700,4739.4600,98048156,37.9800,0.0080
2020-10-21,4801.6300,4792.8300,4801.6300,4758.8600,103805704,-0.6400,-0.0001
2020-10-22,4780.6000,4777.9800,4791.8100,4725.5000,101350892,-14.8500,-0.0031
2020-10-23,4775.4700,4718.4900,4802.4600,4717.1000,106825185,-59.4900,-0.0125
2020-10-26,4684.0500,4691.2400,4713.3900,4639.3000,108343276,-27.2500,-0.0058
2020-10-27,4680.1400,4699.2800,4708.4600,4671.8500,92656305,8.0400,0.0017
2020-10-28,4703.0000,4737.2700,4753.3100,4685.6000,108463401,37.9900,0.0081
2020-10-29,4683.6100,4772.9200,4803.0300,4679.2500,117117251,35.6500,0.0075
2020-10-30,4776.4700,4695.3300,4778.5100,4683.4700,139802304,-77.5900,-0.0163
2020-11-02,4702.7500,4720.8300,4738.0200,4695.4400,142867694,25.5000,0.0054
2020-11-03,4743.1700,4777.5600,4793.4000,4734.1700,136055409,56.7300,0.0120
2020-11-04,4781.4500,4813.6600,4825.4600,4770.5600,114661806,36.1000,0.0076
2020-11-05,4861.3400,4885.1100,4885.1100,4838.0000,139244595,71.4500,0.0148
2020-11-06,4897.6300,4885.7200,4897.6300,4845.4300,153639035,0.6100,0.0001
2020-11-09,4918.8600,4981.3500,4997.8000,4918.8600,197131983,95.6300,0.0196
2020-11-10,4995.4100,4953.8800,4995.4100,4928.9300,176267215,-27.4700,-0.0055
2020-11-11,4937.7600,4904.9000,4957.5800,4901.7100,164470515,-48.9800,-0.0099
2020-11-12,4916.7700,4908.4600,4926.3400,4891.5100,118114619,3.5600,0.0007
2020-11-13,4886.9800,4856.8500,4886.9800,4825.7600,133693079,-51.6100,-0.0105
2020-11-16,4880.9600,4904.1700,4904.1700,4848.6200,148770980,47.3200,0.0097
2020-11-17,4903.1200,4894.7900,4909.2900,4865.3900,151487465,-9.3800,-0.0019
2020-11-18,4889.6700,4891.6700,4911.0900,4870.7200,164216617,-3.1200,-0.0006
2020-11-19,4880.9200,4927.9900,4939.7900,4870.2000,133681377,36.3200,0.0074
2020-11-20,4928.2200,4943.2900,4947.4300,4922.5900,129400340,15.3000,0.0031
2020-11-23,4954.6000,5005.0300,5029.6500,4940.4500,205915187,61.7400,0.0125
